QTR,TypeOfEntry,ProductClass1,ProductClass2,ProductClass3, Amount , QTY 
2006Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £140,000.00 ",
2006Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £40,000.00 ",
2005Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £20,000.00 ",
2005Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £600,000.00 ",
2005Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £840,000.00 ",
2005Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £860,000.00 ",
2004Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £660,000.00 ",
2004Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £80,000.00 ",
2004Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £380,000.00 ",
2004Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £520,000.00 ",
2003Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £320,000.00 ",
2003Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £280,000.00 ",
2003Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £140,000.00 ",
2003Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £940,000.00 ",
2002Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising, £-   ,
2002Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £660,000.00 ",
2002Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £900,000.00 ",
2002Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £260,000.00 ",
2001Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising, £-   ,
2001Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £700,000.00 ",
2001Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £100,000.00 ",
2001Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £40,000.00 ",
2000Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £40,000.00 ",
2000Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £120,000.00 ",
2000Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £960,000.00 ",
2000Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £900,000.00 ",
1999Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £380,000.00 ",
1999Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £320,000.00 ",
1999Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £840,000.00 ",
1999Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising," £100,000.00 ",
2017Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £57,000.00 ",
2017Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £16,500.00 ",
2016Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £12,000.00 ",
2016Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £16,500.00 ",
2016Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £69,000.00 ",
2016Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £54,000.00 ",
2015Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £67,500.00 ",
2015Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £60,000.00 ",
2015Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £16,500.00 ",
2015Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £3,000.00 ",
2014Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £48,000.00 ",
2014Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £34,500.00 ",
2014Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £27,000.00 ",
2014Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £18,000.00 ",
2013Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £49,500.00 ",
2013Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £37,500.00 ",
2013Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £15,000.00 ",
2013Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £4,500.00 ",
2012Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £10,500.00 ",
2012Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £24,000.00 ",
2012Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £51,000.00 ",
2012Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £73,500.00 ",
2011Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £15,000.00 ",
2011Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £1,500.00 ",
2011Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £67,500.00 ",
2011Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £7,500.00 ",
2010Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £13,500.00 ",
2010Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £37,500.00 ",
2010Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £73,500.00 ",
2010Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £30,000.00 ",
2009Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £72,000.00 ",
2009Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £54,000.00 ",
2009Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £52,500.00 ",
2009Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £48,000.00 ",
2008Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £12,000.00 ",
2008Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £19,500.00 ",
2008Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £48,000.00 ",
2008Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £69,000.00 ",
2007Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £52,500.00 ",
2007Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £48,000.00 ",
2007Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £16,500.00 ",
2007Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £72,000.00 ",
2006Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £18,000.00 ",
2006Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £60,000.00 ",
2006Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £10,500.00 ",
2006Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £3,000.00 ",
2005Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £1,500.00 ",
2005Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £45,000.00 ",
2005Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £63,000.00 ",
2005Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £64,500.00 ",
2004Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £49,500.00 ",
2004Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £6,000.00 ",
2004Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £28,500.00 ",
2004Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £39,000.00 ",
2003Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £24,000.00 ",
2003Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £21,000.00 ",
2003Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £10,500.00 ",
2003Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £70,500.00 ",
2002Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing, £-   ,
2002Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £49,500.00 ",
2002Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £67,500.00 ",
2002Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £19,500.00 ",
2001Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing, £-   ,
2001Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £52,500.00 ",
2001Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £7,500.00 ",
2001Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £3,000.00 ",
2000Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £3,000.00 ",
2000Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £9,000.00 ",
2000Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £72,000.00 ",
2000Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £67,500.00 ",
1999Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £28,500.00 ",
1999Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £24,000.00 ",
1999Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £63,000.00 ",
1999Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing," £7,500.00 ",
2017Q02,EXPENSES,Development,Technology Rental,," £570,000.00 ",
2017Q01,EXPENSES,Development,Technology Rental,," £165,000.00 ",
2016Q04,EXPENSES,Development,Technology Rental,," £120,000.00 ",
2016Q03,EXPENSES,Development,Technology Rental,," £165,000.00 ",
2016Q02,EXPENSES,Development,Technology Rental,," £690,000.00 ",
2016Q01,EXPENSES,Development,Technology Rental,," £540,000.00 ",
2015Q04,EXPENSES,Development,Technology Rental,," £675,000.00 ",
2015Q03,EXPENSES,Development,Technology Rental,," £600,000.00 ",
2015Q02,EXPENSES,Development,Technology Rental,," £165,000.00 ",
2015Q01,EXPENSES,Development,Technology Rental,," £30,000.00 ",
2014Q04,EXPENSES,Development,Technology Rental,," £480,000.00 ",
2014Q03,EXPENSES,Development,Technology Rental,," £345,000.00 ",
2014Q02,EXPENSES,Development,Technology Rental,," £270,000.00 ",
2014Q01,EXPENSES,Development,Technology Rental,," £180,000.00 ",
2013Q04,EXPENSES,Development,Technology Rental,," £495,000.00 ",
2013Q03,EXPENSES,Development,Technology Rental,," £375,000.00 ",
2013Q02,EXPENSES,Development,Technology Rental,," £150,000.00 ",
2013Q01,EXPENSES,Development,Technology Rental,," £45,000.00 ",
2012Q04,EXPENSES,Development,Technology Rental,," £105,000.00 ",
2012Q03,EXPENSES,Development,Technology Rental,," £240,000.00 ",
2012Q02,EXPENSES,Development,Technology Rental,," £510,000.00 ",
2012Q01,EXPENSES,Development,Technology Rental,," £735,000.00 ",
2011Q04,EXPENSES,Development,Technology Rental,," £150,000.00 ",
2011Q03,EXPENSES,Development,Technology Rental,," £15,000.00 ",
2011Q02,EXPENSES,Development,Technology Rental,," £675,000.00 ",
2011Q01,EXPENSES,Development,Technology Rental,," £75,000.00 ",
2010Q04,EXPENSES,Development,Technology Rental,," £135,000.00 ",
2010Q03,EXPENSES,Development,Technology Rental,," £375,000.00 ",
2010Q02,EXPENSES,Development,Technology Rental,," £735,000.00 ",
2010Q01,EXPENSES,Development,Technology Rental,," £300,000.00 ",
2009Q04,EXPENSES,Development,Technology Rental,," £720,000.00 ",
2009Q03,EXPENSES,Development,Technology Rental,," £540,000.00 ",
2009Q02,EXPENSES,Development,Technology Rental,," £525,000.00 ",
2009Q01,EXPENSES,Development,Technology Rental,," £480,000.00 ",
2008Q04,EXPENSES,Development,Technology Rental,," £120,000.00 ",
2008Q03,EXPENSES,Development,Technology Rental,," £195,000.00 ",
2008Q02,EXPENSES,Development,Technology Rental,," £480,000.00 ",
2008Q01,EXPENSES,Development,Technology Rental,," £690,000.00 ",
2007Q04,EXPENSES,Development,Technology Rental,," £525,000.00 ",
2007Q03,EXPENSES,Development,Technology Rental,," £480,000.00 ",
2007Q02,EXPENSES,Development,Technology Rental,," £165,000.00 ",
2007Q01,EXPENSES,Development,Technology Rental,," £720,000.00 ",
2006Q04,EXPENSES,Development,Technology Rental,," £180,000.00 ",
2006Q03,EXPENSES,Development,Technology Rental,," £600,000.00 ",
2006Q02,EXPENSES,Development,Technology Rental,," £105,000.00 ",
2006Q01,EXPENSES,Development,Technology Rental,," £30,000.00 ",
2005Q04,EXPENSES,Development,Technology Rental,," £15,000.00 ",
2005Q03,EXPENSES,Development,Technology Rental,," £450,000.00 ",
2005Q02,EXPENSES,Development,Technology Rental,," £630,000.00 ",
2005Q01,EXPENSES,Development,Technology Rental,," £645,000.00 ",
2004Q04,EXPENSES,Development,Technology Rental,," £495,000.00 ",
2004Q03,EXPENSES,Development,Technology Rental,," £60,000.00 ",
2004Q02,EXPENSES,Development,Technology Rental,," £285,000.00 ",
2004Q01,EXPENSES,Development,Technology Rental,," £390,000.00 ",
2003Q04,EXPENSES,Development,Technology Rental,," £240,000.00 ",
2003Q03,EXPENSES,Development,Technology Rental,," £210,000.00 ",
2003Q02,EXPENSES,Development,Technology Rental,," £105,000.00 ",
2003Q01,EXPENSES,Development,Technology Rental,," £705,000.00 ",
2002Q04,EXPENSES,Development,Technology Rental,, £-   ,
2002Q03,EXPENSES,Development,Technology Rental,," £495,000.00 ",
2002Q02,EXPENSES,Development,Technology Rental,," £675,000.00 ",
2002Q01,EXPENSES,Development,Technology Rental,," £195,000.00 ",
2001Q04,EXPENSES,Development,Technology Rental,, £-   ,
2001Q03,EXPENSES,Development,Technology Rental,," £525,000.00 ",
2001Q02,EXPENSES,Development,Technology Rental,," £75,000.00 ",
2001Q01,EXPENSES,Development,Technology Rental,," £30,000.00 ",
2000Q04,EXPENSES,Development,Technology Rental,," £30,000.00 ",
2000Q03,EXPENSES,Development,Technology Rental,," £90,000.00 ",
2000Q02,EXPENSES,Development,Technology Rental,," £720,000.00 ",
2000Q01,EXPENSES,Development,Technology Rental,," £675,000.00 ",
1999Q04,EXPENSES,Development,Technology Rental,," £285,000.00 ",
1999Q03,EXPENSES,Development,Technology Rental,," £240,000.00 ",
1999Q02,EXPENSES,Development,Technology Rental,," £630,000.00 ",
1999Q01,EXPENSES,Development,Technology Rental,," £75,000.00 ",
2017Q02,EXPENSES,Development,Patents,," £114,000.00 ",
2017Q01,EXPENSES,Development,Patents,," £33,000.00 ",
2016Q04,EXPENSES,Development,Patents,," £24,000.00 ",
2016Q03,EXPENSES,Development,Patents,," £33,000.00 ",
2016Q02,EXPENSES,Development,Patents,," £138,000.00 ",
2016Q01,EXPENSES,Development,Patents,," £108,000.00 ",
2015Q04,EXPENSES,Development,Patents,," £135,000.00 ",
2015Q03,EXPENSES,Development,Patents,," £120,000.00 ",
2015Q02,EXPENSES,Development,Patents,," £33,000.00 ",
2015Q01,EXPENSES,Development,Patents,," £6,000.00 ",
2014Q04,EXPENSES,Development,Patents,," £96,000.00 ",
2014Q03,EXPENSES,Development,Patents,," £69,000.00 ",
2014Q02,EXPENSES,Development,Patents,," £54,000.00 ",
2014Q01,EXPENSES,Development,Patents,," £36,000.00 ",
2013Q04,EXPENSES,Development,Patents,," £99,000.00 ",
2013Q03,EXPENSES,Development,Patents,," £75,000.00 ",
2013Q02,EXPENSES,Development,Patents,," £30,000.00 ",
2013Q01,EXPENSES,Development,Patents,," £9,000.00 ",
2012Q04,EXPENSES,Development,Patents,," £21,000.00 ",
2012Q03,EXPENSES,Development,Patents,," £48,000.00 ",
2012Q02,EXPENSES,Development,Patents,," £102,000.00 ",
2012Q01,EXPENSES,Development,Patents,," £147,000.00 ",
2011Q04,EXPENSES,Development,Patents,," £30,000.00 ",
2011Q03,EXPENSES,Development,Patents,," £3,000.00 ",
2011Q02,EXPENSES,Development,Patents,," £135,000.00 ",
2011Q01,EXPENSES,Development,Patents,," £15,000.00 ",
2010Q04,EXPENSES,Development,Patents,," £27,000.00 ",
2010Q03,EXPENSES,Development,Patents,," £75,000.00 ",
2010Q02,EXPENSES,Development,Patents,," £147,000.00 ",
2010Q01,EXPENSES,Development,Patents,," £60,000.00 ",
2009Q04,EXPENSES,Development,Patents,," £144,000.00 ",
2009Q03,EXPENSES,Development,Patents,," £108,000.00 ",
2009Q02,EXPENSES,Development,Patents,," £105,000.00 ",
2009Q01,EXPENSES,Development,Patents,," £96,000.00 ",
2008Q04,EXPENSES,Development,Patents,," £24,000.00 ",
2008Q03,EXPENSES,Development,Patents,," £39,000.00 ",
2008Q02,EXPENSES,Development,Patents,," £96,000.00 ",
2008Q01,EXPENSES,Development,Patents,," £138,000.00 ",
2007Q04,EXPENSES,Development,Patents,," £105,000.00 ",
2007Q03,EXPENSES,Development,Patents,," £96,000.00 ",
2007Q02,EXPENSES,Development,Patents,," £33,000.00 ",
2007Q01,EXPENSES,Development,Patents,," £144,000.00 ",
2006Q04,EXPENSES,Development,Patents,," £36,000.00 ",
2006Q03,EXPENSES,Development,Patents,," £120,000.00 ",
2006Q02,EXPENSES,Development,Patents,," £21,000.00 ",
2006Q01,EXPENSES,Development,Patents,," £6,000.00 ",
2005Q04,EXPENSES,Development,Patents,," £3,000.00 ",
2005Q03,EXPENSES,Development,Patents,," £90,000.00 ",
2005Q02,EXPENSES,Development,Patents,," £126,000.00 ",
2005Q01,EXPENSES,Development,Patents,," £129,000.00 ",
2004Q04,EXPENSES,Development,Patents,," £99,000.00 ",
2004Q03,EXPENSES,Development,Patents,," £12,000.00 ",
2004Q02,EXPENSES,Development,Patents,," £57,000.00 ",
2004Q01,EXPENSES,Development,Patents,," £78,000.00 ",
2003Q04,EXPENSES,Development,Patents,," £48,000.00 ",
2003Q03,EXPENSES,Development,Patents,," £42,000.00 ",
2003Q02,EXPENSES,Development,Patents,," £21,000.00 ",
2003Q01,EXPENSES,Development,Patents,," £141,000.00 ",
2002Q04,EXPENSES,Development,Patents,, £-   ,
2002Q03,EXPENSES,Development,Patents,," £99,000.00 ",
2002Q02,EXPENSES,Development,Patents,," £135,000.00 ",
2002Q01,EXPENSES,Development,Patents,," £39,000.00 ",
2001Q04,EXPENSES,Development,Patents,, £-   ,
2001Q03,EXPENSES,Development,Patents,," £105,000.00 ",
2001Q02,EXPENSES,Development,Patents,," £15,000.00 ",
2001Q01,EXPENSES,Development,Patents,," £6,000.00 ",
2000Q04,EXPENSES,Development,Patents,," £6,000.00 ",
2000Q03,EXPENSES,Development,Patents,," £18,000.00 ",
2000Q02,EXPENSES,Development,Patents,," £144,000.00 ",
2000Q01,EXPENSES,Development,Patents,," £135,000.00 ",
1999Q04,EXPENSES,Development,Patents,," £57,000.00 ",
1999Q03,EXPENSES,Development,Patents,," £48,000.00 ",
1999Q02,EXPENSES,Development,Patents,," £126,000.00 ",
1999Q01,EXPENSES,Development,Patents,," £15,000.00 ",
2017Q02,EXPENSES,Adminstrative,Wages and salaries,," £57,000,000.00 ",
2017Q01,EXPENSES,Adminstrative,Wages and salaries,," £16,500,000.00 ",
2016Q04,EXPENSES,Adminstrative,Wages and salaries,," £12,000,000.00 ",
2016Q03,EXPENSES,Adminstrative,Wages and salaries,," £16,500,000.00 ",
2016Q02,EXPENSES,Adminstrative,Wages and salaries,," £69,000,000.00 ",
2016Q01,EXPENSES,Adminstrative,Wages and salaries,," £54,000,000.00 ",
2015Q04,EXPENSES,Adminstrative,Wages and salaries,," £67,500,000.00 ",
2015Q03,EXPENSES,Adminstrative,Wages and salaries,," £60,000,000.00 ",
2015Q02,EXPENSES,Adminstrative,Wages and salaries,," £16,500,000.00 ",
2015Q01,EXPENSES,Adminstrative,Wages and salaries,," £3,000,000.00 ",
2014Q04,EXPENSES,Adminstrative,Wages and salaries,," £48,000,000.00 ",
2014Q03,EXPENSES,Adminstrative,Wages and salaries,," £34,500,000.00 ",
2014Q02,EXPENSES,Adminstrative,Wages and salaries,," £27,000,000.00 ",
2014Q01,EXPENSES,Adminstrative,Wages and salaries,," £18,000,000.00 ",
2013Q04,EXPENSES,Adminstrative,Wages and salaries,," £49,500,000.00 ",
2013Q03,EXPENSES,Adminstrative,Wages and salaries,," £37,500,000.00 ",
2013Q02,EXPENSES,Adminstrative,Wages and salaries,," £15,000,000.00 ",
2013Q01,EXPENSES,Adminstrative,Wages and salaries,," £4,500,000.00 ",
2012Q04,EXPENSES,Adminstrative,Wages and salaries,," £10,500,000.00 ",
2012Q03,EXPENSES,Adminstrative,Wages and salaries,," £24,000,000.00 ",
2012Q02,EXPENSES,Adminstrative,Wages and salaries,," £51,000,000.00 ",
2012Q01,EXPENSES,Adminstrative,Wages and salaries,," £73,500,000.00 ",
2011Q04,EXPENSES,Adminstrative,Wages and salaries,," £15,000,000.00 ",
2011Q03,EXPENSES,Adminstrative,Wages and salaries,," £1,500,000.00 ",
2011Q02,EXPENSES,Adminstrative,Wages and salaries,," £67,500,000.00 ",
2011Q01,EXPENSES,Adminstrative,Wages and salaries,," £7,500,000.00 ",
2010Q04,EXPENSES,Adminstrative,Wages and salaries,," £13,500,000.00 ",
2010Q03,EXPENSES,Adminstrative,Wages and salaries,," £37,500,000.00 ",
2010Q02,EXPENSES,Adminstrative,Wages and salaries,," £73,500,000.00 ",
2010Q01,EXPENSES,Adminstrative,Wages and salaries,," £30,000,000.00 ",
2009Q04,EXPENSES,Adminstrative,Wages and salaries,," £72,000,000.00 ",
2009Q03,EXPENSES,Adminstrative,Wages and salaries,," £54,000,000.00 ",
2009Q02,EXPENSES,Adminstrative,Wages and salaries,," £52,500,000.00 ",
2009Q01,EXPENSES,Adminstrative,Wages and salaries,," £48,000,000.00 ",
2008Q04,EXPENSES,Adminstrative,Wages and salaries,," £12,000,000.00 ",
2008Q03,EXPENSES,Adminstrative,Wages and salaries,," £19,500,000.00 ",
2008Q02,EXPENSES,Adminstrative,Wages and salaries,," £48,000,000.00 ",
2008Q01,EXPENSES,Adminstrative,Wages and salaries,," £69,000,000.00 ",
2007Q04,EXPENSES,Adminstrative,Wages and salaries,," £52,500,000.00 ",
2007Q03,EXPENSES,Adminstrative,Wages and salaries,," £48,000,000.00 ",
2007Q02,EXPENSES,Adminstrative,Wages and salaries,," £16,500,000.00 ",
2007Q01,EXPENSES,Adminstrative,Wages and salaries,," £72,000,000.00 ",
2006Q04,EXPENSES,Adminstrative,Wages and salaries,," £18,000,000.00 ",
2006Q03,EXPENSES,Adminstrative,Wages and salaries,," £60,000,000.00 ",
2006Q02,EXPENSES,Adminstrative,Wages and salaries,," £10,500,000.00 ",
2006Q01,EXPENSES,Adminstrative,Wages and salaries,," £3,000,000.00 ",
2005Q04,EXPENSES,Adminstrative,Wages and salaries,," £1,500,000.00 ",
2005Q03,EXPENSES,Adminstrative,Wages and salaries,," £45,000,000.00 ",
2005Q02,EXPENSES,Adminstrative,Wages and salaries,," £63,000,000.00 ",
2005Q01,EXPENSES,Adminstrative,Wages and salaries,," £64,500,000.00 ",
2004Q04,EXPENSES,Adminstrative,Wages and salaries,," £49,500,000.00 ",
2004Q03,EXPENSES,Adminstrative,Wages and salaries,," £6,000,000.00 ",
2004Q02,EXPENSES,Adminstrative,Wages and salaries,," £28,500,000.00 ",
2004Q01,EXPENSES,Adminstrative,Wages and salaries,," £39,000,000.00 ",
2003Q04,EXPENSES,Adminstrative,Wages and salaries,," £24,000,000.00 ",
2003Q03,EXPENSES,Adminstrative,Wages and salaries,," £21,000,000.00 ",
2003Q02,EXPENSES,Adminstrative,Wages and salaries,," £10,500,000.00 ",
2003Q01,EXPENSES,Adminstrative,Wages and salaries,," £70,500,000.00 ",
2002Q04,EXPENSES,Adminstrative,Wages and salaries,, £-   ,
2002Q03,EXPENSES,Adminstrative,Wages and salaries,," £49,500,000.00 ",
2002Q02,EXPENSES,Adminstrative,Wages and salaries,," £67,500,000.00 ",
2002Q01,EXPENSES,Adminstrative,Wages and salaries,," £19,500,000.00 ",
2001Q04,EXPENSES,Adminstrative,Wages and salaries,, £-   ,
2001Q03,EXPENSES,Adminstrative,Wages and salaries,," £52,500,000.00 ",
2001Q02,EXPENSES,Adminstrative,Wages and salaries,," £7,500,000.00 ",
2001Q01,EXPENSES,Adminstrative,Wages and salaries,," £3,000,000.00 ",
2000Q04,EXPENSES,Adminstrative,Wages and salaries,," £3,000,000.00 ",
2000Q03,EXPENSES,Adminstrative,Wages and salaries,," £9,000,000.00 ",
2000Q02,EXPENSES,Adminstrative,Wages and salaries,," £72,000,000.00 ",
2000Q01,EXPENSES,Adminstrative,Wages and salaries,," £67,500,000.00 ",
1999Q04,EXPENSES,Adminstrative,Wages and salaries,," £28,500,000.00 ",
1999Q03,EXPENSES,Adminstrative,Wages and salaries,," £24,000,000.00 ",
1999Q02,EXPENSES,Adminstrative,Wages and salaries,," £63,000,000.00 ",
1999Q01,EXPENSES,Adminstrative,Wages and salaries,," £7,500,000.00 ",
2017Q02,EXPENSES,Adminstrative,Outside services,," £28,500,000.00 ",
2017Q01,EXPENSES,Adminstrative,Outside services,," £8,250,000.00 ",
2016Q04,EXPENSES,Adminstrative,Outside services,," £6,000,000.00 ",
2016Q03,EXPENSES,Adminstrative,Outside services,," £8,250,000.00 ",
2016Q02,EXPENSES,Adminstrative,Outside services,," £34,500,000.00 ",
2016Q01,EXPENSES,Adminstrative,Outside services,," £27,000,000.00 ",
2015Q04,EXPENSES,Adminstrative,Outside services,," £33,750,000.00 ",
2015Q03,EXPENSES,Adminstrative,Outside services,," £30,000,000.00 ",
2015Q02,EXPENSES,Adminstrative,Outside services,," £8,250,000.00 ",
2015Q01,EXPENSES,Adminstrative,Outside services,," £1,500,000.00 ",
2014Q04,EXPENSES,Adminstrative,Outside services,," £24,000,000.00 ",
2014Q03,EXPENSES,Adminstrative,Outside services,," £17,250,000.00 ",
2014Q02,EXPENSES,Adminstrative,Outside services,," £13,500,000.00 ",
2014Q01,EXPENSES,Adminstrative,Outside services,," £9,000,000.00 ",
2013Q04,EXPENSES,Adminstrative,Outside services,," £24,750,000.00 ",
2013Q03,EXPENSES,Adminstrative,Outside services,," £18,750,000.00 ",
2013Q02,EXPENSES,Adminstrative,Outside services,," £7,500,000.00 ",
2013Q01,EXPENSES,Adminstrative,Outside services,," £2,250,000.00 ",
2012Q04,EXPENSES,Adminstrative,Outside services,," £5,250,000.00 ",
2012Q03,EXPENSES,Adminstrative,Outside services,," £12,000,000.00 ",
2012Q02,EXPENSES,Adminstrative,Outside services,," £25,500,000.00 ",
2012Q01,EXPENSES,Adminstrative,Outside services,," £36,750,000.00 ",
2011Q04,EXPENSES,Adminstrative,Outside services,," £7,500,000.00 ",
2011Q03,EXPENSES,Adminstrative,Outside services,," £750,000.00 ",
2011Q02,EXPENSES,Adminstrative,Outside services,," £33,750,000.00 ",
2011Q01,EXPENSES,Adminstrative,Outside services,," £3,750,000.00 ",
2010Q04,EXPENSES,Adminstrative,Outside services,," £6,750,000.00 ",
2010Q03,EXPENSES,Adminstrative,Outside services,," £18,750,000.00 ",
2010Q02,EXPENSES,Adminstrative,Outside services,," £36,750,000.00 ",
2010Q01,EXPENSES,Adminstrative,Outside services,," £15,000,000.00 ",
2009Q04,EXPENSES,Adminstrative,Outside services,," £36,000,000.00 ",
2009Q03,EXPENSES,Adminstrative,Outside services,," £27,000,000.00 ",
