QTR,TypeOfEntry,ProductClass1,ProductClass2,ProductClass3,Amount,QTY
2006Q04,Non-Operation Income,Interest,"","",,
2006Q04,Non-Operation Income,Other Income,"","",,
2006Q04,Non-Operation Income,Rental,"","",,
2006Q04,Sales Revenue,Hot Blanket,"","",,
2006Q04,Sales Revenue,Kitty Box,"","",,
2006Q04,Sales Revenue,Maxi Dog,"","",,
2006Q04,Sales Revenue,Muis Huis,"","",,
2006Q04,Sales Revenue,Water Jug,"","",,
2006Q03,Cost of Sales,Hot Blanket,"","",,
2006Q03,Cost of Sales,Kitty Box,"","",,
2006Q03,Cost of Sales,Maxi Dog,"","",,
2006Q03,Cost of Sales,Muis Huis,"","",,
2006Q03,Cost of Sales,Water Jug,"","",,
2006Q03,EXPENSES,Adminstrative,Depreciation,"",,
2006Q03,EXPENSES,Adminstrative,Insurance,"",,
2006Q03,EXPENSES,Adminstrative,Meals and entertainment,"",,
2006Q03,EXPENSES,Adminstrative,Outside services,"",,
2006Q03,EXPENSES,Adminstrative,Rent,"",,
2006Q03,EXPENSES,Adminstrative,Repairs and maintence,"",,
2006Q03,EXPENSES,Adminstrative,Supplies,"",,
2006Q03,EXPENSES,Adminstrative,Telephone,"",,
2006Q03,EXPENSES,Adminstrative,Utilities,"",,
2006Q03,EXPENSES,Adminstrative,Wages and salaries,"",,
2006Q03,EXPENSES,Adminstrative,Web site consultancy,"",,
2006Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2006Q03,EXPENSES,Adminstrative,Web site maintence,"",,
2006Q03,EXPENSES,Development,Patents,"",,
2006Q03,EXPENSES,Development,Technology Rental,"",,
2006Q03,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2006Q03,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2006Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2006Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2006Q03,Non-Operation Income,Gifts and Dotions,"","",,
2006Q03,Non-Operation Income,Interest,"","",,
2006Q03,Non-Operation Income,Other Income,"","",,
2006Q03,Non-Operation Income,Rental,"","",,
2006Q03,Sales Revenue,Hot Blanket,"","",,
2006Q03,Sales Revenue,Kitty Box,"","",,
2006Q03,Sales Revenue,Maxi Dog,"","",,
2006Q03,Sales Revenue,Muis Huis,"","",,
2006Q03,Sales Revenue,Water Jug,"","",,
2006Q02,Cost of Sales,Hot Blanket,"","",,
2006Q02,Cost of Sales,Kitty Box,"","",,
2006Q02,Cost of Sales,Maxi Dog,"","",,
2006Q02,Cost of Sales,Muis Huis,"","",,
2006Q02,Cost of Sales,Water Jug,"","",,
2006Q02,EXPENSES,Adminstrative,Depreciation,"",,
2006Q02,EXPENSES,Adminstrative,Insurance,"",,
2006Q02,EXPENSES,Adminstrative,Meals and entertainment,"",,
2006Q02,EXPENSES,Adminstrative,Outside services,"",,
2006Q02,EXPENSES,Adminstrative,Rent,"",,
2006Q02,EXPENSES,Adminstrative,Repairs and maintence,"",,
2006Q02,EXPENSES,Adminstrative,Supplies,"",,
2006Q02,EXPENSES,Adminstrative,Telephone,"",,
2006Q02,EXPENSES,Adminstrative,Utilities,"",,
2006Q02,EXPENSES,Adminstrative,Wages and salaries,"",,
2006Q02,EXPENSES,Adminstrative,Web site consultancy,"",,
2006Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2006Q02,EXPENSES,Adminstrative,Web site maintence,"",,
2006Q02,EXPENSES,Development,Patents,"",,
2006Q02,EXPENSES,Development,Technology Rental,"",,
2006Q02,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2006Q02,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2006Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2006Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2006Q02,Non-Operation Income,Gifts and Dotions,"","",,
2006Q02,Non-Operation Income,Interest,"","",,
2006Q02,Non-Operation Income,Other Income,"","",,
2006Q02,Non-Operation Income,Rental,"","",,
2006Q02,Sales Revenue,Hot Blanket,"","",,
2006Q02,Sales Revenue,Kitty Box,"","",,
2006Q02,Sales Revenue,Maxi Dog,"","",,
2006Q02,Sales Revenue,Muis Huis,"","",,
2006Q02,Sales Revenue,Water Jug,"","",,
2006Q01,Cost of Sales,Hot Blanket,"","",,
2006Q01,Cost of Sales,Kitty Box,"","",,
2006Q01,Cost of Sales,Maxi Dog,"","",,
2006Q01,Cost of Sales,Muis Huis,"","",,
2006Q01,Cost of Sales,Water Jug,"","",,
2006Q01,EXPENSES,Adminstrative,Depreciation,"",,
2006Q01,EXPENSES,Adminstrative,Insurance,"",,
2006Q01,EXPENSES,Adminstrative,Meals and entertainment,"",,
2006Q01,EXPENSES,Adminstrative,Outside services,"",,
2006Q01,EXPENSES,Adminstrative,Rent,"",,
2006Q01,EXPENSES,Adminstrative,Repairs and maintence,"",,
2006Q01,EXPENSES,Adminstrative,Supplies,"",,
2006Q01,EXPENSES,Adminstrative,Telephone,"",,
2006Q01,EXPENSES,Adminstrative,Utilities,"",,
2006Q01,EXPENSES,Adminstrative,Wages and salaries,"",,
2006Q01,EXPENSES,Adminstrative,Web site consultancy,"",,
2006Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2006Q01,EXPENSES,Adminstrative,Web site maintence,"",,
2006Q01,EXPENSES,Development,Patents,"",,
2006Q01,EXPENSES,Development,Technology Rental,"",,
2006Q01,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2006Q01,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2006Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2006Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2006Q01,Non-Operation Income,Gifts and Dotions,"","",,
2006Q01,Non-Operation Income,Interest,"","",,
2006Q01,Non-Operation Income,Other Income,"","",,
2006Q01,Non-Operation Income,Rental,"","",,
2006Q01,Sales Revenue,Hot Blanket,"","",,
2006Q01,Sales Revenue,Kitty Box,"","",,
2006Q01,Sales Revenue,Maxi Dog,"","",,
2006Q01,Sales Revenue,Muis Huis,"","",,
2006Q01,Sales Revenue,Water Jug,"","",,
2005Q04,Cost of Sales,Hot Blanket,"","",,
2005Q04,Cost of Sales,Kitty Box,"","",,
2005Q04,Cost of Sales,Maxi Dog,"","",,
2005Q04,Cost of Sales,Muis Huis,"","",,
2005Q04,Cost of Sales,Water Jug,"","",,
2005Q04,EXPENSES,Adminstrative,Depreciation,"",,
2005Q04,EXPENSES,Adminstrative,Insurance,"",,
2005Q04,EXPENSES,Adminstrative,Meals and entertainment,"",,
2005Q04,EXPENSES,Adminstrative,Outside services,"",,
2005Q04,EXPENSES,Adminstrative,Rent,"",,
2005Q04,EXPENSES,Adminstrative,Repairs and maintence,"",,
2005Q04,EXPENSES,Adminstrative,Supplies,"",,
2005Q04,EXPENSES,Adminstrative,Telephone,"",,
2005Q04,EXPENSES,Adminstrative,Utilities,"",,
2005Q04,EXPENSES,Adminstrative,Wages and salaries,"",,
2005Q04,EXPENSES,Adminstrative,Web site consultancy,"",,
2005Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2005Q04,EXPENSES,Adminstrative,Web site maintence,"",,
2005Q04,EXPENSES,Development,Patents,"",,
2005Q04,EXPENSES,Development,Technology Rental,"",,
2005Q04,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2005Q04,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2005Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2005Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2005Q04,Non-Operation Income,Gifts and Dotions,"","",,
2005Q04,Non-Operation Income,Interest,"","",,
2005Q04,Non-Operation Income,Other Income,"","",,
2005Q04,Non-Operation Income,Rental,"","",,
2005Q04,Sales Revenue,Hot Blanket,"","",,
2005Q04,Sales Revenue,Kitty Box,"","",,
2005Q04,Sales Revenue,Maxi Dog,"","",,
2005Q04,Sales Revenue,Muis Huis,"","",,
2005Q04,Sales Revenue,Water Jug,"","",,
2005Q03,Cost of Sales,Hot Blanket,"","",,
2005Q03,Cost of Sales,Kitty Box,"","",,
2005Q03,Cost of Sales,Maxi Dog,"","",,
2005Q03,Cost of Sales,Muis Huis,"","",,
2005Q03,Cost of Sales,Water Jug,"","",,
2005Q03,EXPENSES,Adminstrative,Depreciation,"",,
2005Q03,EXPENSES,Adminstrative,Insurance,"",,
2005Q03,EXPENSES,Adminstrative,Meals and entertainment,"",,
2005Q03,EXPENSES,Adminstrative,Outside services,"",,
2005Q03,EXPENSES,Adminstrative,Rent,"",,
2005Q03,EXPENSES,Adminstrative,Repairs and maintence,"",,
2005Q03,EXPENSES,Adminstrative,Supplies,"",,
2005Q03,EXPENSES,Adminstrative,Telephone,"",,
2005Q03,EXPENSES,Adminstrative,Utilities,"",,
2005Q03,EXPENSES,Adminstrative,Wages and salaries,"",,
2005Q03,EXPENSES,Adminstrative,Web site consultancy,"",,
2005Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2005Q03,EXPENSES,Adminstrative,Web site maintence,"",,
2005Q03,EXPENSES,Development,Patents,"",,
2005Q03,EXPENSES,Development,Technology Rental,"",,
2005Q03,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2005Q03,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2005Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2005Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2005Q03,Non-Operation Income,Gifts and Dotions,"","",,
2005Q03,Non-Operation Income,Interest,"","",,
2005Q03,Non-Operation Income,Other Income,"","",,
2005Q03,Non-Operation Income,Rental,"","",,
2005Q03,Sales Revenue,Hot Blanket,"","",,
2005Q03,Sales Revenue,Kitty Box,"","",,
2005Q03,Sales Revenue,Maxi Dog,"","",,
2005Q03,Sales Revenue,Muis Huis,"","",,
2005Q03,Sales Revenue,Water Jug,"","",,
2005Q02,Cost of Sales,Hot Blanket,"","",,
2005Q02,Cost of Sales,Kitty Box,"","",,
2005Q02,Cost of Sales,Maxi Dog,"","",,
2005Q02,Cost of Sales,Muis Huis,"","",,
2005Q02,Cost of Sales,Water Jug,"","",,
2005Q02,EXPENSES,Adminstrative,Depreciation,"",,
2005Q02,EXPENSES,Adminstrative,Insurance,"",,
2005Q02,EXPENSES,Adminstrative,Meals and entertainment,"",,
2005Q02,EXPENSES,Adminstrative,Outside services,"",,
2005Q02,EXPENSES,Adminstrative,Rent,"",,
2005Q02,EXPENSES,Adminstrative,Repairs and maintence,"",,
2005Q02,EXPENSES,Adminstrative,Supplies,"",,
2005Q02,EXPENSES,Adminstrative,Telephone,"",,
2005Q02,EXPENSES,Adminstrative,Utilities,"",,
2005Q02,EXPENSES,Adminstrative,Wages and salaries,"",,
2005Q02,EXPENSES,Adminstrative,Web site consultancy,"",,
2005Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2005Q02,EXPENSES,Adminstrative,Web site maintence,"",,
2005Q02,EXPENSES,Development,Patents,"",,
2005Q02,EXPENSES,Development,Technology Rental,"",,
2005Q02,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2005Q02,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2005Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2005Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2005Q02,Non-Operation Income,Gifts and Dotions,"","",,
2005Q02,Non-Operation Income,Interest,"","",,
2005Q02,Non-Operation Income,Other Income,"","",,
2005Q02,Non-Operation Income,Rental,"","",,
2005Q02,Sales Revenue,Hot Blanket,"","",,
2005Q02,Sales Revenue,Kitty Box,"","",,
2005Q02,Sales Revenue,Maxi Dog,"","",,
2005Q02,Sales Revenue,Muis Huis,"","",,
2005Q02,Sales Revenue,Water Jug,"","",,
2005Q01,Cost of Sales,Hot Blanket,"","",,
2005Q01,Cost of Sales,Kitty Box,"","",,
2005Q01,Cost of Sales,Maxi Dog,"","",,
2005Q01,Cost of Sales,Muis Huis,"","",,
2005Q01,Cost of Sales,Water Jug,"","",,
2005Q01,EXPENSES,Adminstrative,Depreciation,"",,
2005Q01,EXPENSES,Adminstrative,Insurance,"",,
2005Q01,EXPENSES,Adminstrative,Meals and entertainment,"",,
2005Q01,EXPENSES,Adminstrative,Outside services,"",,
2005Q01,EXPENSES,Adminstrative,Rent,"",,
2005Q01,EXPENSES,Adminstrative,Repairs and maintence,"",,
2005Q01,EXPENSES,Adminstrative,Supplies,"",,
2005Q01,EXPENSES,Adminstrative,Telephone,"",,
2005Q01,EXPENSES,Adminstrative,Utilities,"",,
2005Q01,EXPENSES,Adminstrative,Wages and salaries,"",,
2005Q01,EXPENSES,Adminstrative,Web site consultancy,"",,
2005Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2005Q01,EXPENSES,Adminstrative,Web site maintence,"",,
2005Q01,EXPENSES,Development,Patents,"",,
2005Q01,EXPENSES,Development,Technology Rental,"",,
2005Q01,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2005Q01,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2005Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2005Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2005Q01,Non-Operation Income,Gifts and Dotions,"","",,
2005Q01,Non-Operation Income,Interest,"","",,
2005Q01,Non-Operation Income,Other Income,"","",,
2005Q01,Non-Operation Income,Rental,"","",,
2005Q01,Sales Revenue,Hot Blanket,"","",,
2005Q01,Sales Revenue,Kitty Box,"","",,
2005Q01,Sales Revenue,Maxi Dog,"","",,
2005Q01,Sales Revenue,Muis Huis,"","",,
2005Q01,Sales Revenue,Water Jug,"","",,
2004Q04,Cost of Sales,Hot Blanket,"","",,
2004Q04,Cost of Sales,Kitty Box,"","",,
2004Q04,Cost of Sales,Maxi Dog,"","",,
2004Q04,Cost of Sales,Muis Huis,"","",,
2004Q04,Cost of Sales,Water Jug,"","",,
2004Q04,EXPENSES,Adminstrative,Depreciation,"",,
2004Q04,EXPENSES,Adminstrative,Insurance,"",,
2004Q04,EXPENSES,Adminstrative,Meals and entertainment,"",,
2004Q04,EXPENSES,Adminstrative,Outside services,"",,
2004Q04,EXPENSES,Adminstrative,Rent,"",,
2004Q04,EXPENSES,Adminstrative,Repairs and maintence,"",,
2004Q04,EXPENSES,Adminstrative,Supplies,"",,
2004Q04,EXPENSES,Adminstrative,Telephone,"",,
2004Q04,EXPENSES,Adminstrative,Utilities,"",,
2004Q04,EXPENSES,Adminstrative,Wages and salaries,"",,
2004Q04,EXPENSES,Adminstrative,Web site consultancy,"",,
2004Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2004Q04,EXPENSES,Adminstrative,Web site maintence,"",,
2004Q04,EXPENSES,Development,Patents,"",,
2004Q04,EXPENSES,Development,Technology Rental,"",,
2004Q04,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2004Q04,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2004Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2004Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2004Q04,Non-Operation Income,Gifts and Dotions,"","",,
2004Q04,Non-Operation Income,Interest,"","",,
2004Q04,Non-Operation Income,Other Income,"","",,
2004Q04,Non-Operation Income,Rental,"","",,
2004Q04,Sales Revenue,Hot Blanket,"","",,
2004Q04,Sales Revenue,Kitty Box,"","",,
2004Q04,Sales Revenue,Maxi Dog,"","",,
2004Q04,Sales Revenue,Muis Huis,"","",,
2004Q04,Sales Revenue,Water Jug,"","",,
2004Q03,Cost of Sales,Hot Blanket,"","",,
2004Q03,Cost of Sales,Kitty Box,"","",,
2004Q03,Cost of Sales,Maxi Dog,"","",,
2004Q03,Cost of Sales,Muis Huis,"","",,
2004Q03,Cost of Sales,Water Jug,"","",,
2004Q03,EXPENSES,Adminstrative,Depreciation,"",,
2004Q03,EXPENSES,Adminstrative,Insurance,"",,
2004Q03,EXPENSES,Adminstrative,Meals and entertainment,"",,
2004Q03,EXPENSES,Adminstrative,Outside services,"",,
2004Q03,EXPENSES,Adminstrative,Rent,"",,
2004Q03,EXPENSES,Adminstrative,Repairs and maintence,"",,
2004Q03,EXPENSES,Adminstrative,Supplies,"",,
2004Q03,EXPENSES,Adminstrative,Telephone,"",,
2004Q03,EXPENSES,Adminstrative,Utilities,"",,
2004Q03,EXPENSES,Adminstrative,Wages and salaries,"",,
2004Q03,EXPENSES,Adminstrative,Web site consultancy,"",,
2004Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2004Q03,EXPENSES,Adminstrative,Web site maintence,"",,
2004Q03,EXPENSES,Development,Patents,"",,
2004Q03,EXPENSES,Development,Technology Rental,"",,
2004Q03,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2004Q03,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2004Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2004Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2004Q03,Non-Operation Income,Gifts and Dotions,"","",,
2004Q03,Non-Operation Income,Interest,"","",,
2004Q03,Non-Operation Income,Other Income,"","",,
2004Q03,Non-Operation Income,Rental,"","",,
2004Q03,Sales Revenue,Hot Blanket,"","",,
2004Q03,Sales Revenue,Kitty Box,"","",,
2004Q03,Sales Revenue,Maxi Dog,"","",,
2004Q03,Sales Revenue,Muis Huis,"","",,
2004Q03,Sales Revenue,Water Jug,"","",,
2004Q02,Cost of Sales,Hot Blanket,"","",,
2004Q02,Cost of Sales,Kitty Box,"","",,
2004Q02,Cost of Sales,Maxi Dog,"","",,
2004Q02,Cost of Sales,Muis Huis,"","",,
2004Q02,Cost of Sales,Water Jug,"","",,
2004Q02,EXPENSES,Adminstrative,Depreciation,"",,
2004Q02,EXPENSES,Adminstrative,Insurance,"",,
2004Q02,EXPENSES,Adminstrative,Meals and entertainment,"",,
2004Q02,EXPENSES,Adminstrative,Outside services,"",,
2004Q02,EXPENSES,Adminstrative,Rent,"",,
2004Q02,EXPENSES,Adminstrative,Repairs and maintence,"",,
2004Q02,EXPENSES,Adminstrative,Supplies,"",,
2004Q02,EXPENSES,Adminstrative,Telephone,"",,
2004Q02,EXPENSES,Adminstrative,Utilities,"",,
2004Q02,EXPENSES,Adminstrative,Wages and salaries,"",,
2004Q02,EXPENSES,Adminstrative,Web site consultancy,"",,
2004Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2004Q02,EXPENSES,Adminstrative,Web site maintence,"",,
2004Q02,EXPENSES,Development,Patents,"",,
2004Q02,EXPENSES,Development,Technology Rental,"",,
2004Q02,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2004Q02,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2004Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2004Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2004Q02,Non-Operation Income,Gifts and Dotions,"","",,
2004Q02,Non-Operation Income,Interest,"","",,
2004Q02,Non-Operation Income,Other Income,"","",,
2004Q02,Non-Operation Income,Rental,"","",,
2004Q02,Sales Revenue,Hot Blanket,"","",,
2004Q02,Sales Revenue,Kitty Box,"","",,
2004Q02,Sales Revenue,Maxi Dog,"","",,
2004Q02,Sales Revenue,Muis Huis,"","",,
2004Q02,Sales Revenue,Water Jug,"","",,
2004Q01,Cost of Sales,Hot Blanket,"","",,
2004Q01,Cost of Sales,Kitty Box,"","",,
2004Q01,Cost of Sales,Maxi Dog,"","",,
2004Q01,Cost of Sales,Muis Huis,"","",,
2004Q01,Cost of Sales,Water Jug,"","",,
2004Q01,EXPENSES,Adminstrative,Depreciation,"",,
2004Q01,EXPENSES,Adminstrative,Insurance,"",,
2004Q01,EXPENSES,Adminstrative,Meals and entertainment,"",,
2004Q01,EXPENSES,Adminstrative,Outside services,"",,
2004Q01,EXPENSES,Adminstrative,Rent,"",,
2004Q01,EXPENSES,Adminstrative,Repairs and maintence,"",,
2004Q01,EXPENSES,Adminstrative,Supplies,"",,
2004Q01,EXPENSES,Adminstrative,Telephone,"",,
2004Q01,EXPENSES,Adminstrative,Utilities,"",,
2004Q01,EXPENSES,Adminstrative,Wages and salaries,"",,
2004Q01,EXPENSES,Adminstrative,Web site consultancy,"",,
2004Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2004Q01,EXPENSES,Adminstrative,Web site maintence,"",,
2004Q01,EXPENSES,Development,Patents,"",,
2004Q01,EXPENSES,Development,Technology Rental,"",,
2004Q01,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2004Q01,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2004Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2004Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2004Q01,Non-Operation Income,Gifts and Dotions,"","",,
2004Q01,Non-Operation Income,Interest,"","",,
2004Q01,Non-Operation Income,Other Income,"","",,
2004Q01,Non-Operation Income,Rental,"","",,
2004Q01,Sales Revenue,Hot Blanket,"","",,
2004Q01,Sales Revenue,Kitty Box,"","",,
2004Q01,Sales Revenue,Maxi Dog,"","",,
2004Q01,Sales Revenue,Muis Huis,"","",,
2004Q01,Sales Revenue,Water Jug,"","",,
2003Q04,Cost of Sales,Hot Blanket,"","",,
2003Q04,Cost of Sales,Kitty Box,"","",,
2003Q04,Cost of Sales,Maxi Dog,"","",,
2003Q04,Cost of Sales,Muis Huis,"","",,
2003Q04,Cost of Sales,Water Jug,"","",,
2003Q04,EXPENSES,Adminstrative,Depreciation,"",,
2003Q04,EXPENSES,Adminstrative,Insurance,"",,
2003Q04,EXPENSES,Adminstrative,Meals and entertainment,"",,
2003Q04,EXPENSES,Adminstrative,Outside services,"",,
2003Q04,EXPENSES,Adminstrative,Rent,"",,
2003Q04,EXPENSES,Adminstrative,Repairs and maintence,"",,
2003Q04,EXPENSES,Adminstrative,Supplies,"",,
2003Q04,EXPENSES,Adminstrative,Telephone,"",,
2003Q04,EXPENSES,Adminstrative,Utilities,"",,
2003Q04,EXPENSES,Adminstrative,Wages and salaries,"",,
2003Q04,EXPENSES,Adminstrative,Web site consultancy,"",,
2003Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2003Q04,EXPENSES,Adminstrative,Web site maintence,"",,
2003Q04,EXPENSES,Development,Patents,"",,
2003Q04,EXPENSES,Development,Technology Rental,"",,
2003Q04,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2003Q04,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2003Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2003Q04,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2003Q04,Non-Operation Income,Gifts and Dotions,"","",,
2003Q04,Non-Operation Income,Interest,"","",,
2003Q04,Non-Operation Income,Other Income,"","",,
2003Q04,Non-Operation Income,Rental,"","",,
2003Q04,Sales Revenue,Hot Blanket,"","",,
2003Q04,Sales Revenue,Kitty Box,"","",,
2003Q04,Sales Revenue,Maxi Dog,"","",,
2003Q04,Sales Revenue,Muis Huis,"","",,
2003Q04,Sales Revenue,Water Jug,"","",,
2003Q03,Cost of Sales,Hot Blanket,"","",,
2003Q03,Cost of Sales,Kitty Box,"","",,
2003Q03,Cost of Sales,Maxi Dog,"","",,
2003Q03,Cost of Sales,Muis Huis,"","",,
2003Q03,Cost of Sales,Water Jug,"","",,
2003Q03,EXPENSES,Adminstrative,Depreciation,"",,
2003Q03,EXPENSES,Adminstrative,Insurance,"",,
2003Q03,EXPENSES,Adminstrative,Meals and entertainment,"",,
2003Q03,EXPENSES,Adminstrative,Outside services,"",,
2003Q03,EXPENSES,Adminstrative,Rent,"",,
2003Q03,EXPENSES,Adminstrative,Repairs and maintence,"",,
2003Q03,EXPENSES,Adminstrative,Supplies,"",,
2003Q03,EXPENSES,Adminstrative,Telephone,"",,
2003Q03,EXPENSES,Adminstrative,Utilities,"",,
2003Q03,EXPENSES,Adminstrative,Wages and salaries,"",,
2003Q03,EXPENSES,Adminstrative,Web site consultancy,"",,
2003Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2003Q03,EXPENSES,Adminstrative,Web site maintence,"",,
2003Q03,EXPENSES,Development,Patents,"",,
2003Q03,EXPENSES,Development,Technology Rental,"",,
2003Q03,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2003Q03,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2003Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2003Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2003Q03,Non-Operation Income,Gifts and Dotions,"","",,
2003Q03,Non-Operation Income,Interest,"","",,
2003Q03,Non-Operation Income,Other Income,"","",,
2003Q03,Non-Operation Income,Rental,"","",,
2003Q03,Sales Revenue,Hot Blanket,"","",,
2003Q03,Sales Revenue,Kitty Box,"","",,
2003Q03,Sales Revenue,Maxi Dog,"","",,
2003Q03,Sales Revenue,Muis Huis,"","",,
2003Q03,Sales Revenue,Water Jug,"","",,
2003Q02,Cost of Sales,Hot Blanket,"","",,
2003Q02,Cost of Sales,Kitty Box,"","",,
2003Q02,Cost of Sales,Maxi Dog,"","",,
2003Q02,Cost of Sales,Muis Huis,"","",,
2003Q02,Cost of Sales,Water Jug,"","",,
2003Q02,EXPENSES,Adminstrative,Depreciation,"",,
2003Q02,EXPENSES,Adminstrative,Insurance,"",,
2003Q02,EXPENSES,Adminstrative,Meals and entertainment,"",,
2003Q02,EXPENSES,Adminstrative,Outside services,"",,
2003Q02,EXPENSES,Adminstrative,Rent,"",,
2003Q02,EXPENSES,Adminstrative,Repairs and maintence,"",,
2003Q02,EXPENSES,Adminstrative,Supplies,"",,
2003Q02,EXPENSES,Adminstrative,Telephone,"",,
2003Q02,EXPENSES,Adminstrative,Utilities,"",,
2003Q02,EXPENSES,Adminstrative,Wages and salaries,"",,
2003Q02,EXPENSES,Adminstrative,Web site consultancy,"",,
2003Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
2003Q02,EXPENSES,Adminstrative,Web site maintence,"",,
2003Q02,EXPENSES,Development,Patents,"",,
2003Q02,EXPENSES,Development,Technology Rental,"",,
2003Q02,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
2003Q02,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
2003Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
2003Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
2003Q02,Non-Operation Income,Gifts and Dotions,"","",,
2003Q02,Non-Operation Income,Interest,"","",,
2003Q02,Non-Operation Income,Other Income,"","",,
2003Q02,Non-Operation Income,Rental,"","",,
2003Q02,Sales Revenue,Hot Blanket,"","",,
2003Q02,Sales Revenue,Kitty Box,"","",,
2003Q02,Sales Revenue,Maxi Dog,"","",,
2003Q02,Sales Revenue,Muis Huis,"","",,
2003Q02,Sales Revenue,Water Jug,"","",,
2003Q01,Cost of Sales,Hot Blanket,"","",,
2003Q01,Cost of Sales,Kitty Box,"","",,
